"","X18111","X18112","X18113","X18114","X18115","X18116","X18117","X18118","X18119","X18120","X18121","X18123","X18126","X18127","X18128","X18130","X18131","X18132","X18133","X18140","X18142","X18144","X18146","X18151","X18156","X18161","X18166","X18170","X18174","X18178","X18182","X18187","X18192","X18197","X18201","X18206","X18211","X18216","X18221","X18226","X18232","X18236","X18240","X18244","X18248","X18252","X18255","X18259","X18263","X18267","X18283","X18287","X18291","X18298","X18302","X18306","X18310","X18314","X18318","X18321","X18324","X18327","X18332","X18335","X18336","X18337","X18338","X18339","X18479","X18485","X18491","X18605","X18609","X18613","X18617","X18620","X18622","X18623","X18627","X18710","X18716","X18722","X18990","X19033","X19035","X19039","X19041","X19045","X19047","X19051","X19149","X19156","X19166","X19183","X19190","X19197","X4","X5","X6","X17","X22","X27","X31","X36","X38","X43","X48"
"X1962M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.890000e+01",NA," 1.830000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.024145e-01"," 3.926702e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.400000e+00"," 3.590000e+00",NA,NA,NA," 8.250000e+01"," 9.993610e+01",NA,NA," 8.560000e+00"," 8.265563e+04",NA," 1.006330e+02",NA,NA,NA,"-2.004043e-01",NA,"-6.573541e-01",NA,NA,NA,"-6.611489e-02",NA," 3.389831e+00",NA,"-5.365854e+00"," 6.183939e-01"," 6.185979e-01","-2.040500e-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1962M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.890000e+01",NA,"2.130000e+01",NA,NA,"8.287921e+01","1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.008016e-01","0.000000e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.320000e+00","3.660000e+00",NA,NA,NA,"8.650000e+01","1.000101e+02",NA,NA,"8.700000e+00","8.859683e+04",NA,"1.005715e+02",NA,NA,NA,"4.016134e-01",NA,"1.571547e+00",NA,NA,NA,"6.515047e-01",NA,"7.187894e+00",NA,"3.298969e+00","6.261886e-01","6.073752e-01","1.881341e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1962M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.790000e+01",NA," 2.330000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-9.980040e-02"," 6.518905e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.330000e+00"," 3.460000e+00",NA,NA,NA," 8.220000e+01"," 1.000818e+02",NA,NA," 8.440000e+00"," 8.286409e+04",NA," 1.004324e+02",NA,NA,NA," 0.000000e+00",NA," 0.000000e+00",NA,NA,NA," 7.818940e+00",NA,"-6.470588e+00",NA,"-8.982036e-01"," 4.823946e-01"," 5.434259e-01","-6.103135e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1962M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.290000e+01",NA," 2.530000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.996004e-01"," 1.295337e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.370000e+00"," 3.480000e+00",NA,NA,NA," 8.500000e+01"," 1.001801e+02",NA,NA," 8.770000e+00"," 7.963292e+04",NA," 1.002024e+02",NA,NA,NA," 9.997741e-02",NA," 7.328990e-01",NA,NA,NA,"-5.826485e+00",NA,"-3.899371e+00",NA," 7.049345e-01"," 5.518328e-01"," 5.749312e-01","-2.309846e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1962M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.590000e+01",NA," 2.430000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.990050e-01"," 7.761966e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.340000e+00"," 3.510000e+00",NA,NA,NA," 9.370000e+01"," 1.003399e+02",NA,NA," 8.440000e+00"," 7.932022e+04",NA," 9.988063e+01",NA,NA,NA," 9.992615e-02",NA," 3.233630e-01",NA,NA,NA," 2.786121e-01",NA,"-3.926702e-01",NA,"-5.100000e+00"," 6.365543e-01"," 7.226838e-01","-8.612950e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1962M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.290000e+01",NA," 2.430000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.958292e-01"," 3.465982e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.370000e+00"," 3.500000e+00",NA,NA,NA," 1.015000e+02"," 1.005386e+02",NA,NA," 8.690000e+00"," 8.171755e+04",NA," 9.949067e+01",NA,NA,NA," 1.996042e-01",NA," 4.834811e-01",NA,NA,NA," 1.459446e+00",NA," 3.022339e+00",NA," 5.900948e+00"," 6.645092e-01"," 6.765889e-01","-1.207976e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1962M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.990000e+01",NA," 2.330000e+01",NA,NA," 8.288327e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.948667e-01"," 0.000000e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.310000e+00"," 3.510000e+00",NA,NA,NA," 1.063000e+02"," 1.007238e+02",NA,NA," 8.420000e+00"," 9.266186e+04",NA," 9.909762e+01",NA,NA,NA," 4.979923e-01",NA,"-8.821171e-01",NA,NA,NA," 5.123391e-02",NA," 1.339286e+01",NA,"-3.184080e+00"," 6.246888e-01"," 6.823301e-01","-5.764130e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.190000e+01",NA," 2.230000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 7.866273e-01","-1.488834e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.340000e+00"," 3.410000e+00",NA,NA,NA," 1.201000e+02"," 1.008866e+02",NA,NA," 8.290000e+00"," 1.028766e+05",NA," 9.880686e+01",NA,NA,NA," 1.982195e-01"," 3.687482e+01"," 2.460879e-01",NA,NA," 5.310658e+01","-1.914746e+00"," 2.555302e+01"," 1.102362e+01",NA,"-2.055498e+00"," 6.075792e-01"," 6.603057e-01","-5.272652e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.190000e+01",NA," 1.930000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.853659e-01"," 1.259446e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.360000e+00"," 3.410000e+00",NA,NA,NA," 1.262000e+02"," 1.010156e+02",NA,NA," 7.830000e+00"," 8.536565e+04",NA," 9.873036e+01",NA,NA,NA," 4.945444e-01"," 3.628403e+01","-1.485884e+00",NA,NA," 5.483321e+01","-1.851852e+00"," 2.596590e+01","-1.702128e+01",NA,"-3.252886e+00"," 6.153943e-01"," 6.110073e-01"," 4.387075e-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   30.9000000",NA,"   28.3000000",NA,NA,"   82.8792150","    1.3387000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    0.2909796","    0.1257862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    5.3600000","    3.4400000",NA,NA,NA,"  113.4000000","  101.1128513",NA,NA,"    7.8500000","87241.8204900",NA,"   98.9238064",NA,NA,NA,"    0.1968538","   21.4651807","  -10.1055807",NA,NA,"   53.0976864","   -0.3144654","   26.6081693","    2.1978022",NA,"    0.3253796","    0.6765481","    0.7880818","   -0.1115337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.190000e+01",NA," 3.130000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.934236e-01"," 1.256281e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.290000e+00"," 3.850000e+00",NA,NA,NA," 1.007000e+02"," 1.011880e+02",NA,NA," 7.550000e+00"," 9.026454e+04",NA," 9.935479e+01",NA,NA,NA," 3.929342e-01"," 3.244393e+01"," 1.392617e+01",NA,NA," 5.807015e+01"," 5.362776e+00"," 2.844322e+01"," 3.464755e+00",NA,"-3.783784e+00"," 7.003812e-01"," 7.687583e-01","-6.837715e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   31.9000000",NA,"   30.3000000",NA,NA,"   82.8792150","    1.3387000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    0.3861004","   -1.2547051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    5.3600000","    3.9500000",NA,NA,NA,"   91.3000000","  101.2426052",NA,NA,"    7.5300000","90994.1568551",NA,"   99.9237279",NA,NA,NA,"    0.1956981","   34.6101423","    4.1237113",NA,NA,"   60.1418377","    2.9940120","   30.7828993","    0.8083141",NA,"   -2.5842697","    0.7252140","    0.8315241","   -0.1063100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.090000e+01",NA," 2.930000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 6.730769e-01"," 1.016518e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.280000e+00"," 4.930000e+00",NA,NA,NA," 8.120000e+01"," 1.012806e+02",NA,NA," 7.500000e+00"," 9.287033e+04",NA," 1.005124e+02",NA,NA,NA," 1.953159e-01"," 3.377320e+01"," 0.000000e+00",NA,NA," 6.084467e+01"," 5.813953e-01"," 3.174630e+01"," 2.061856e+00",NA,"-2.768166e+00"," 6.965450e-01"," 6.906072e-01"," 5.937855e-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.090000e+01",NA," 2.930000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.820439e-01"," 5.031447e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.240000e+00"," 5.140000e+00",NA,NA,NA," 7.680000e+01"," 1.013074e+02",NA,NA," 7.720000e+00"," 9.849883e+04",NA," 1.010226e+02",NA,NA,NA," 2.923790e-01"," 3.209931e+01"," 2.687412e+00",NA,NA," 5.299980e+01"," 1.156069e+00"," 2.789270e+01"," 6.060606e+00",NA," 4.863582e+00"," 7.202352e-01"," 7.457823e-01","-2.554706e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.190000e+01",NA," 2.930000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.805899e-01"," 2.503129e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.280000e+00"," 4.030000e+00",NA,NA,NA," 7.780000e+01"," 1.013190e+02",NA,NA," 7.820000e+00"," 9.391264e+04",NA," 1.013870e+02",NA,NA,NA," 2.915739e-01"," 2.949001e+01"," 0.000000e+00",NA,NA," 3.409747e+01"," 0.000000e+00"," 1.541439e+01","-4.656085e+00",NA," 3.959276e+00"," 5.494046e-01"," 5.803386e-01","-3.093398e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.990000e+01",NA," 1.630000e+01",NA,NA," 8.288327e+01"," 1.338400e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 6.635071e-01"," 3.745318e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.370000e+00"," 3.250000e+00",NA,NA,NA," 8.450000e+01"," 1.013033e+02",NA,NA," 7.660000e+00"," 9.047300e+04",NA," 1.015852e+02",NA,NA,NA," 9.687733e-02"," 3.539786e+01","-1.101928e+00",NA,NA," 5.947537e+01"," 1.428571e-01"," 2.885610e+01","-3.662597e+00",NA,"-4.896627e+00"," 6.243828e-01"," 6.606815e-01","-3.629871e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.190000e+01",NA," 1.030000e+01",NA,NA," 8.289951e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.883239e-01"," 3.731343e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.410000e+00"," 3.630000e+00",NA,NA,NA," 9.060000e+01"," 1.012546e+02",NA,NA," 7.550000e+00"," 8.870106e+04",NA," 1.016497e+02",NA,NA,NA," 0.000000e+00"," 3.682559e+01"," 5.571031e-01",NA,NA," 6.092095e+01","-2.853067e-01"," 3.069115e+01","-1.958525e+00",NA,"-2.631579e+00"," 7.737925e-01"," 8.210593e-01","-4.726681e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.890000e+01",NA," 1.430000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.819549e-01"," 1.115242e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.410000e+00"," 4.360000e+00",NA,NA,NA," 9.630000e+01"," 1.011546e+02",NA,NA," 7.060000e+00"," 9.088993e+04",NA," 1.016413e+02",NA,NA,NA," 3.872285e-01"," 3.766253e+01"," 0.000000e+00",NA,NA," 6.079515e+01"," 8.583691e-01"," 3.211331e+01"," 2.467685e+00",NA,"-4.112808e+00"," 6.953003e-01"," 7.828378e-01","-8.753744e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.890000e+01",NA," 1.430000e+01",NA,NA," 8.288327e+01"," 1.338200e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.874414e-01","-1.225490e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.360000e+00"," 4.910000e+00",NA,NA,NA," 1.001000e+02"," 1.010027e+02",NA,NA," 7.030000e+00"," 9.318302e+04",NA," 1.016133e+02",NA,NA,NA," 7.714649e-01"," 3.884410e+01"," 1.385042e+00",NA,NA," 5.857578e+01"," 1.134752e+00"," 3.665505e+01"," 2.522936e+00",NA," 2.450980e-01"," 7.572536e-01"," 8.482351e-01","-9.098143e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   28.9000000",NA,"   17.3000000",NA,NA,"   82.8913912","    1.3387000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    0.3741815","    0.2453988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    5.4500000","    4.2700000",NA,NA,NA,"  111.2000000","  100.7909324",NA,NA,"    7.4800000","96101.5035744",NA,"  101.5816596",NA,NA,NA,"    0.3827817","   39.6810451","    2.0491803",NA,NA,"   59.4719907","    1.5427770","   30.8287754","    3.1319911",NA,"    5.7457213","    0.7360022","    0.8672279","   -0.1312257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.390000e+01",NA," 1.130000e+01",NA,NA," 8.288733e+01"," 1.338200e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 9.319664e-02"," 0.000000e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.440000e+00"," 4.360000e+00",NA,NA,NA," 1.091000e+02"," 1.005180e+02",NA,NA," 6.860000e+00"," 1.007919e+05",NA," 1.015412e+02",NA,NA,NA," 4.766295e-01"," 3.820408e+01","-5.354752e-01",NA,NA," 6.253671e+01"," 2.762431e-01"," 3.119578e+01"," 4.880694e+00",NA,"-6.473988e+00"," 7.566861e-01"," 8.518253e-01","-9.513919e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.290000e+01",NA," 1.330000e+01",NA,NA," 8.288327e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 9.310987e-02"," 0.000000e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.420000e+00"," 5.060000e+00",NA,NA,NA," 1.011000e+02"," 1.002078e+02",NA,NA," 6.550000e+00"," 9.797767e+04",NA," 1.014812e+02",NA,NA,NA," 2.846165e-01"," 3.653019e+01"," 1.345895e-01",NA,NA," 6.189434e+01"," 2.754821e-01"," 3.220506e+01","-2.792141e+00",NA,"-4.449938e+00"," 7.743114e-01"," 8.890431e-01","-1.147317e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.990000e+01",NA," 1.230000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 9.302326e-02","-2.447980e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.460000e+00"," 5.050000e+00",NA,NA,NA," 9.680000e+01"," 9.987257e+01",NA,NA," 6.610000e+00"," 9.370418e+04",NA," 1.014022e+02",NA,NA,NA," 4.730636e-01"," 3.579171e+01"," 9.408602e-01",NA,NA," 6.407868e+01"," 9.615385e-01"," 3.335196e+01","-4.361702e+00",NA," 2.587322e-01"," 7.766346e-01"," 9.364874e-01","-1.598528e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   18.9000000",NA,"    9.3000000",NA,NA,"   82.8792150","    1.3387000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    0.0929368","   -1.1042945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"    5.4900000","    6.2800000",NA,NA,NA,"   86.4000000","   99.5259518",NA,NA,"    6.4000000","96414.1982715",NA,"  101.3084276",NA,NA,NA,"    0.0000000","   35.3978553","   -0.2663116",NA,NA,"   64.7946691","    1.2244898","   33.3519639","    2.8921023",NA,"   -5.1612903","    0.7108897","    0.8470931","   -0.1362034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.590000e+01",NA," 1.030000e+01",NA,NA," 8.289545e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.857010e-01","-2.481390e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.470000e+00"," 4.860000e+00",NA,NA,NA," 7.740000e+01"," 9.917448e+01",NA,NA," 6.150000e+00"," 9.099416e+04",NA," 1.012021e+02",NA,NA,NA," 9.414068e-02"," 3.510246e+01","-9.345794e-01",NA,NA," 6.428121e+01","-2.016129e+00"," 3.390248e+01","-5.621622e+00",NA,"-6.122449e+00"," 8.027182e-01"," 9.020099e-01","-9.929168e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.290000e+01",NA," 1.030000e+01",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.780352e-01"," 1.243781e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.400000e+00"," 4.770000e+00",NA,NA,NA," 7.630000e+01"," 9.883337e+01",NA,NA," 6.880000e+00"," 8.932645e+04",NA," 1.010786e+02",NA,NA,NA," 9.409791e-02"," 3.185315e+01","-1.752022e+00",NA,NA," 5.499120e+01","-6.858710e-01"," 3.142517e+01","-1.832761e+00",NA," 1.347826e+01"," 7.602086e-01"," 8.201789e-01","-5.997029e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 9.900000e+00",NA," 9.300000e+00",NA,NA," 8.287921e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.848429e-01"," 2.484472e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.400000e+00"," 4.720000e+00",NA,NA,NA," 8.050000e+01"," 9.851874e+01",NA,NA," 6.700000e+00"," 8.619950e+04",NA," 1.009303e+02",NA,NA,NA," 4.699101e-01"," 2.776689e+01"," 0.000000e+00",NA,NA," 3.396766e+01"," 0.000000e+00"," 1.454274e+01","-3.500583e+00",NA," 3.831418e-01"," 5.576890e-01"," 6.343710e-01","-7.668198e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.190000e+01",NA," 8.300000e+00",NA,NA," 8.289139e+01"," 1.338700e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.612546e-01"," 3.717472e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.460000e+00"," 4.750000e+00",NA,NA,NA," 9.000000e+01"," 9.823899e+01",NA,NA," 6.480000e+00"," 8.765875e+04",NA," 1.007520e+02",NA,NA,NA," 2.806182e-01"," 3.623480e+01"," 2.057613e+00",NA,NA," 6.194075e+01"," 1.795580e+00"," 3.165455e+01"," 1.692866e+00",NA,"-5.725191e+00"," 7.021349e-01"," 7.889658e-01","-8.683092e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
