"","X13692","X13693","X13694","X13695","X13696","X13697","X13698","X13699","X13700","X13701","X13702","X13703","X13706","X13707","X13708","X13710","X13711","X13712","X13713","X13720","X13722","X13724","X13726","X13746","X13806","X13811","X13819","X13823","X13827","X13831","X13834","X13838","X13842","X13846","X13862","X13866","X13870","X13877","X13881","X13885","X13889","X13893","X13897","X13900","X13903","X13906","X13911","X13914","X13915","X13917","X13918","X13919","X14062","X14068","X14074","X14192","X14194","X14200","X14202","X14205","X14207","X14208","X14212","X14295","X14301","X14307","X14568","X14611","X14612","X14617","X14620","X14622","X14626","X14723","X14730","X14740","X14760","X14767","X14774","X1","X2","X3","X16","X21","X26","X34","X37","X41","X46","X51"
"X1996M06","-2.990000e+01","-7.900000e+00","-3.000000e-01","-1.550000e+01","-2.200000e+00"," 2.240000e+01","-4.280000e+01","-4.000000e+00"," 1.800000e+00"," 8.000000e-01","-8.400000e+00","-1.450000e+01","-1.090000e+01"," 2.330000e+01","-2.590000e+01"," 5.800000e+00","-1.090000e+01","-2.500000e+00","-3.500000e+01"," 9.573083e+01"," 8.588900e+01"," 1.297811e+00","-6.048420e-01"," 4.593307e-01","-8.383565e-02","-8.459945e-01"," 4.598196e-01"," 2.140917e-01"," 2.020889e-01"," 2.409322e-01","-6.000000e-01"," 0.000000e+00"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 4.000000e-01","-1.000000e-01"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 2.000000e-01","-9.000000e-01"," 2.000000e-01"," 3.000000e-01","-1.000000e-01","-1.060000e+01"," 1.800000e+00"," 7.500000e+00"," 7.300000e+00"," 9.108750e+00"," 7.309000e+00"," 4.570000e+02"," 1.107000e+03"," 1.565000e+03"," 5.076100e+04"," 2.783076e+03"," 9.979356e+01"," 1.003725e+02"," 3.417487e+01"," 8.356641e+01"," 9.805948e+01"," 9.962696e+01"," 4.560000e+01"," 2.230000e+01"," 2.660000e+01","-2.414481e-01"," 8.224992e+01"," 1.284692e+00"," 3.417680e+02"," 1.235947e+02"," 8.281903e-01"," 1.197350e+02","-1.910589e+00"," 6.038979e-01"," 2.731952e+00"," 9.030958e+00"," 1.027591e+01","-1.244950e+00"," 6.100000e+00"," 5.400000e+00"," 5.200000e+00"," 2.985900e+02"," 2.042000e+01"," 9.110000e+00"," 2.370905e+00"," 5.666575e+01"," 7.700000e+01"," 1.140000e+11"," 7.286000e+01"
"X1996M07"," 1.060000e+01","-1.610000e+01","-1.670000e+01","-1.560000e+01"," 6.800000e+00"," 1.940000e+01","-3.730000e+01","-7.500000e+00"," 1.000000e-01","-1.600000e+00"," 4.800000e+00","-1.020000e+01","-8.100000e+00"," 1.740000e+01","-1.840000e+01"," 5.000000e+00","-1.500000e+00"," 1.000000e-01","-3.410000e+01"," 9.620265e+01"," 8.468651e+01"," 1.326096e+00"," 4.906125e-02"," 3.298811e-01"," 1.334099e-01"," 2.953425e-01"," 3.294619e-01"," 1.599439e-01"," 2.142043e-01"," 2.316130e-01"," 0.000000e+00","-1.000000e-01"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01"," 1.000000e-01"," 3.000000e-01"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01"," 3.000000e-01"," 2.000000e-01"," 3.000000e-01"," 1.000000e-01","-1.300000e+01","-5.700000e+00"," 1.000000e+01"," 7.250000e+00"," 8.775870e+00"," 7.387000e+00"," 4.440000e+02"," 1.081000e+03"," 1.525000e+03"," 4.996100e+04"," 2.712456e+03"," 9.963872e+01"," 1.002271e+02"," 3.335490e+01"," 8.611491e+01"," 9.801166e+01"," 9.961430e+01"," 4.590000e+01"," 2.220000e+01"," 2.660000e+01","-2.434818e-01"," 7.842519e+01","-1.153176e+00"," 3.205970e+02"," 1.210838e+02"," 1.240095e+00"," 1.185174e+02"," 3.049674e+00","-2.319236e-01","-2.399328e+00"," 9.819913e+00"," 1.099229e+01","-1.172374e+00"," 6.500000e+00"," 5.600000e+00"," 5.500000e+00"," 2.935100e+02"," 2.130000e+01"," 8.780000e+00"," 2.587133e+00"," 5.699801e+01"," 7.710000e+01"," 1.140000e+11"," 7.310000e+01"
"X1996M08","-1.270000e+01","-2.360000e+01","-1.700000e+01","-3.020000e+01","-2.020000e+01"," 1.620000e+01","-4.090000e+01","-1.200000e+01","-2.600000e+00","-1.700000e+00"," 1.140000e+01","-1.210000e+01","-7.900000e+00"," 1.690000e+01","-2.390000e+01"," 4.500000e+00","-4.400000e+00"," 1.600000e+00","-3.400000e+01"," 9.651885e+01"," 8.381812e+01"," 1.326928e+00"," 3.742257e-01"," 2.462150e-01"," 2.832248e-01"," 3.305489e-01"," 2.449460e-01"," 1.008114e-01"," 1.275888e-01"," 1.453319e-01"," 4.000000e-01"," 3.400000e+00"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00"," 1.000000e-01"," 1.000000e-01"," 3.000000e-01"," 1.000000e-01"," 2.000000e-01"," 3.000000e-01","-1.240000e+01","-4.900000e+00"," 1.300000e+01"," 7.330000e+00"," 8.861714e+00"," 7.440000e+00"," 4.470000e+02"," 1.080000e+03"," 1.527000e+03"," 5.335000e+04"," 2.677610e+03"," 9.954741e+01"," 1.000747e+02"," 3.297638e+01"," 8.355397e+01"," 9.802459e+01"," 9.960037e+01"," 4.540000e+01"," 2.190000e+01"," 2.630000e+01"," 1.220380e-01"," 7.808833e+01"," 6.729422e-01"," 3.390460e+02"," 7.253867e+01","-8.683649e-01"," 4.058815e+01","-2.973869e+00"," 1.011897e+00","-1.134819e+00"," 6.082349e+00"," 7.078538e+00","-9.961886e-01"," 7.000000e+00"," 5.500000e+00"," 5.300000e+00"," 2.949000e+02"," 2.190000e+01"," 8.860000e+00"," 2.803361e+00"," 5.733027e+01"," 7.720000e+01"," 1.140000e+11"," 7.334000e+01"
"X1996M09"," 1.190000e+01","-7.100000e+00","-2.120000e+01"," 7.000000e+00","-1.320000e+01"," 1.830000e+01","-3.950000e+01","-1.080000e+01","-6.000000e-01"," 1.700000e+00"," 1.110000e+01","-7.500000e+00","-7.600000e+00"," 1.240000e+01","-1.520000e+01"," 5.200000e+00","-2.500000e+00"," 2.100000e+00","-3.580000e+01"," 9.646151e+01"," 8.464298e+01"," 1.294317e+00"," 2.716946e-01"," 4.286739e-01"," 2.439883e-01"," 7.316665e-01"," 4.299001e-01"," 1.941115e-01"," 2.448172e-01"," 2.728275e-01"," 3.000000e-01","-1.000000e-01"," 2.000000e-01"," 4.000000e-01"," 2.000000e-01"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00"," 5.000000e-01"," 9.000000e-01"," 4.000000e-01"," 0.000000e+00"," 7.000000e-01"," 2.000000e-01"," 2.000000e-01"," 3.000000e-01","-1.350000e+01","-6.500000e+00"," 6.200000e+00"," 7.060000e+00"," 8.435714e+00"," 7.330000e+00"," 4.670000e+02"," 1.079000e+03"," 1.546000e+03"," 5.528100e+04"," 2.735843e+03"," 9.954548e+01"," 9.992423e+01"," 3.305690e+01"," 9.319044e+01"," 9.810858e+01"," 9.958605e+01"," 4.640000e+01"," 2.210000e+01"," 2.670000e+01"," 2.423275e-01"," 7.770730e+01"," 3.862770e-01"," 3.280960e+02"," 1.199678e+02"," 1.554914e+00"," 1.135115e+02"," 1.153323e+01"," 6.362529e-01"," 2.441626e-01"," 8.911876e+00"," 1.060843e+01","-1.696558e+00"," 6.800000e+00"," 5.400000e+00"," 5.200000e+00"," 2.961400e+02"," 2.397000e+01"," 8.430000e+00"," 3.019589e+00"," 5.766253e+01"," 7.730000e+01"," 1.150000e+11"," 7.358000e+01"
"X1996M10"," 1.330000e+01","-1.800000e+00","-8.600000e+00"," 5.000000e+00","-2.420000e+01"," 1.830000e+01","-3.730000e+01","-7.500000e+00","-5.000000e-01"," 1.050000e+01"," 3.500000e+00","-8.000000e+00","-6.700000e+00"," 1.630000e+01","-1.500000e+01"," 7.100000e+00"," 4.600000e+00","-8.000000e-01","-2.580000e+01"," 9.581422e+01"," 8.576113e+01"," 1.305132e+00","-3.504511e-01"," 4.435533e-01"," 1.367009e-01"," 1.384634e+00"," 4.440244e-01"," 1.970469e-01"," 1.202535e-01"," 1.693296e-01","-4.000000e-01"," 1.000000e-01"," 5.000000e-01"," 6.000000e-01"," 2.000000e-01"," 2.000000e-01"," 3.000000e-01"," 0.000000e+00","-2.000000e-01"," 1.400000e+00"," 1.000000e-01"," 2.000000e-01"," 1.400000e+00"," 1.000000e-01"," 0.000000e+00"," 1.000000e-01","-1.070000e+01","-4.200000e+00"," 7.500000e+00"," 6.850000e+00"," 7.760130e+00"," 6.849000e+00"," 4.520000e+02"," 1.088000e+03"," 1.540000e+03"," 5.367400e+04"," 2.775951e+03"," 9.964445e+01"," 9.978520e+01"," 3.482270e+01"," 9.347684e+01"," 9.826145e+01"," 9.957357e+01"," 4.620000e+01"," 2.210000e+01"," 2.660000e+01"," 3.647839e-01"," 8.096544e+01"," 9.498609e-02"," 3.216820e+02"," 1.270822e+02"," 1.603254e+00"," 1.193292e+02"," 3.073269e-01","-1.345171e-02"," 5.341695e+00"," 1.112916e+01"," 1.187681e+01","-7.476441e-01"," 7.700000e+00"," 5.100000e+00"," 4.900000e+00"," 2.942500e+02"," 2.488000e+01"," 7.760000e+00"," 2.805354e+00"," 5.781872e+01"," 7.700000e+01"," 1.150000e+11"," 7.379000e+01"
"X1996M11"," 1.040000e+01","-1.010000e+01","-1.610000e+01","-4.000000e+00","-1.220000e+01"," 2.210000e+01","-3.360000e+01","-5.000000e+00"," 3.000000e-01"," 1.500000e+01"," 3.500000e+00","-9.400000e+00","-6.400000e+00"," 1.670000e+01","-1.580000e+01"," 4.400000e+00"," 4.400000e+00"," 3.100000e+00","-2.280000e+01"," 9.579345e+01"," 8.482706e+01"," 1.287328e+00","-9.092358e-02"," 6.245841e-01"," 5.825747e-03","-1.039854e-01"," 6.229753e-01"," 5.202260e-02","-1.576607e-01","-3.901001e-02"," 0.000000e+00"," 1.000000e-01"," 4.000000e-01"," 4.000000e-01"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00","-1.100000e+00"," 5.000000e-01"," 1.000000e-01"," 0.000000e+00","-1.000000e-01"," 0.000000e+00","-2.000000e-01"," 0.000000e+00","-1.100000e+01","-5.200000e+00"," 6.800000e+00"," 6.700000e+00"," 7.342100e+00"," 6.875000e+00"," 4.610000e+02"," 1.085000e+03"," 1.546000e+03"," 5.224500e+04"," 2.796229e+03"," 9.981437e+01"," 9.966885e+01"," 3.611188e+01"," 9.203175e+01"," 9.846143e+01"," 9.956570e+01"," 4.530000e+01"," 2.190000e+01"," 2.620000e+01"," 1.197104e-01"," 8.592445e+01"," 1.401168e+00"," 3.010640e+02"," 1.208048e+02","-2.620627e+00"," 1.202762e+02","-1.545936e+00","-7.937576e-01"," 3.702129e+00"," 9.868769e+00"," 1.084788e+01","-9.791089e-01"," 8.400000e+00"," 5.300000e+00"," 4.600000e+00"," 2.917500e+02"," 2.371000e+01"," 7.340000e+00"," 2.591118e+00"," 5.797492e+01"," 7.670000e+01"," 1.150000e+11"," 7.400000e+01"
"X1996M12","-1.090000e+01","-1.880000e+01","-2.750000e+01","-1.000000e+01","-2.200000e+00"," 1.980000e+01","-1.950000e+01","-2.400000e+00"," 1.000000e-01"," 8.200000e+00"," 7.600000e+00","-1.020000e+01","-6.200000e+00"," 1.760000e+01","-1.620000e+01"," 3.300000e+00"," 6.400000e+00","-3.500000e+00","-2.180000e+01"," 9.496928e+01"," 8.716090e+01"," 1.267529e+00"," 1.133281e-01"," 3.967717e-01"," 2.963189e-01"," 2.893303e-01"," 3.979510e-01"," 2.348977e-01"," 2.403991e-01"," 2.645044e-01"," 1.000000e-01"," 3.100000e+00"," 1.000000e-01"," 3.000000e-01"," 1.000000e-01"," 1.000000e-01"," 4.000000e-01"," 0.000000e+00"," 8.000000e-01"," 4.000000e-01"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01"," 2.000000e-01"," 3.000000e-01"," 3.000000e-01","-8.100000e+00"," 8.000000e-01"," 4.500000e+00"," 6.360000e+00"," 6.997368e+00"," 6.550000e+00"," 4.350000e+02"," 1.092000e+03"," 1.527000e+03"," 4.918700e+04"," 2.747049e+03"," 1.000258e+02"," 9.958570e+01"," 3.874022e+01"," 9.452855e+01"," 9.868997e+01"," 9.956482e+01"," 4.310000e+01"," 2.150000e+01"," 2.530000e+01"," 1.210078e-01"," 8.021773e+01","-1.474436e+00"," 3.125380e+02"," 1.035071e+02"," 1.223845e+00"," 1.010645e+02"," 2.712979e+00","-1.478167e+00"," 7.278319e+00"," 9.004429e+00"," 1.020334e+01","-1.198911e+00"," 8.100000e+00"," 5.300000e+00"," 4.200000e+00"," 2.904900e+02"," 2.523000e+01"," 7.000000e+00"," 2.376883e+00"," 5.813111e+01"," 7.640000e+01"," 1.150000e+11"," 7.421000e+01"
"X1997M01","-2.170000e+01","-3.020000e+01","-5.440000e+01","-6.000000e+00"," 2.800000e+00"," 2.780000e+01","-1.750000e+01"," 3.900000e+00"," 2.400000e+00"," 1.450000e+01","-1.400000e+00","-7.400000e+00","-4.300000e+00"," 1.470000e+01","-1.330000e+01"," 6.000000e+00"," 2.700000e+00"," 2.000000e+00","-2.430000e+01"," 9.420755e+01"," 8.985250e+01"," 1.203470e+00"," 1.843787e-01"," 5.059804e-01"," 2.904637e-01","-9.398604e-02"," 5.065190e-01"," 3.884993e-01"," 6.029293e-01"," 5.881590e-01"," 0.000000e+00"," 1.000000e-01"," 2.000000e-01"," 1.000000e-01"," 2.000000e-01"," 1.000000e-01"," 7.000000e-01"," 2.000000e-01","-6.000000e-01"," 3.000000e-01"," 8.000000e-01"," 6.000000e-01","-1.000000e-01"," 4.000000e-01"," 5.000000e-01"," 2.000000e-01","-4.100000e+00"," 5.300000e+00"," 1.500000e+00"," 5.930000e+00"," 6.831333e+00"," 6.110000e+00"," 4.400000e+02"," 1.093000e+03"," 1.533000e+03"," 4.613200e+04"," 2.782276e+03"," 1.002238e+02"," 9.953631e+01"," 4.277620e+01"," 9.568786e+01"," 9.891923e+01"," 9.957189e+01"," 4.350000e+01"," 2.160000e+01"," 2.550000e+01"," 2.417231e-01"," 8.558648e+01"," 2.693508e+00"," 2.912450e+02"," 1.150854e+02"," 9.954832e-01"," 1.049880e+02"," 1.226410e+00"," 1.624226e+00"," 1.041806e+01"," 8.246409e+00"," 9.218906e+00","-9.724970e-01"," 8.400000e+00"," 5.000000e+00"," 3.800000e+00"," 2.886800e+02"," 2.513000e+01"," 6.830000e+00"," 2.528004e+00"," 5.810814e+01"," 7.700000e+01"," 1.150000e+11"," 7.434000e+01"
"X1997M02","-1.380000e+01","-1.590000e+01","-6.800000e+00","-2.500000e+01"," 2.800000e+00"," 2.010000e+01","-2.750000e+01","-2.500000e+00","-1.100000e+00"," 1.240000e+01","-1.000000e-01","-4.800000e+00","-4.100000e+00"," 1.330000e+01","-1.080000e+01"," 9.700000e+00"," 1.600000e+00"," 9.000000e-01","-2.540000e+01"," 9.243823e+01"," 9.460585e+01"," 1.158546e+00","-8.782524e-01"," 6.776985e-01","-6.785444e-02","-2.454126e-02"," 6.769249e-01"," 2.399709e-01"," 3.903762e-01"," 4.342405e-01","-9.000000e-01"," 3.000000e-01","-1.000000e-01"," 2.000000e-01"," 2.000000e-01"," 2.000000e-01"," 1.000000e-01"," 0.000000e+00","-1.000000e-01"," 2.000000e-01"," 4.000000e-01"," 4.000000e-01"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01","-1.000000e-01","-7.400000e+00"," 2.200000e+00"," 2.900000e+00"," 5.890000e+00"," 6.740850e+00"," 6.150000e+00"," 4.420000e+02"," 1.081000e+03"," 1.523000e+03"," 4.616000e+04"," 2.787662e+03"," 1.003681e+02"," 9.951111e+01"," 4.371000e+01"," 9.098228e+01"," 9.913180e+01"," 9.958714e+01"," 4.400000e+01"," 2.170000e+01"," 2.570000e+01","-1.205701e-01"," 7.995928e+01","-8.097930e-01"," 3.038990e+02"," 1.115979e+02"," 1.070208e+00"," 1.060704e+02","-4.917631e+00"," 9.481241e-01"," 2.182990e+00"," 7.474796e+00"," 8.975219e+00","-1.500423e+00"," 8.900000e+00"," 5.000000e+00"," 3.800000e+00"," 3.100700e+02"," 2.218000e+01"," 6.740000e+00"," 2.679126e+00"," 5.808516e+01"," 7.760000e+01"," 1.150000e+11"," 7.447000e+01"
"X1997M03","-8.900000e+00","-4.610000e+01","-4.420000e+01","-4.800000e+01","-6.200000e+00"," 1.250000e+01","-1.860000e+01","-4.000000e+00","-8.000000e-01"," 8.700000e+00"," 6.000000e+00","-5.200000e+00","-3.800000e+00"," 1.380000e+01","-5.300000e+00"," 3.500000e+00","-9.000000e-01","-1.700000e+00","-2.480000e+01"," 9.213230e+01"," 9.586927e+01"," 1.157880e+00","-7.875844e-01"," 6.435482e-01"," 4.968349e-02","-4.508488e-01"," 6.442349e-01"," 2.797017e-01"," 4.849805e-01"," 5.094178e-01","-7.000000e-01"," 3.300000e+00"," 1.000000e-01"," 0.000000e+00"," 2.000000e-01","-9.000000e-01"," 0.000000e+00","-1.000000e-01"," 1.200000e+00"," 0.000000e+00"," 2.000000e-01"," 3.000000e-01","-4.000000e-01"," 3.000000e-01"," 6.000000e-01"," 1.000000e-01","-7.100000e+00"," 2.700000e+00","-1.400000e+00"," 5.830000e+00"," 7.031737e+00"," 5.830000e+00"," 4.250000e+02"," 1.072000e+03"," 1.496000e+03"," 4.661000e+04"," 2.751554e+03"," 1.004890e+02"," 9.949825e+01"," 4.401263e+01"," 9.853571e+01"," 9.934134e+01"," 9.961051e+01"," 4.370000e+01"," 2.150000e+01"," 2.540000e+01"," 1.207157e-01"," 8.228968e+01"," 4.012560e+00"," 3.476710e+02"," 1.308486e+02","-4.287410e+00"," 1.214939e+02"," 8.302090e+00","-9.392191e-02"," 6.923566e-01"," 8.636623e+00"," 9.403098e+00","-7.664758e-01"," 8.500000e+00"," 4.800000e+00"," 3.600000e+00"," 2.974500e+02"," 2.097000e+01"," 7.030000e+00"," 2.830247e+00"," 5.806219e+01"," 7.820000e+01"," 1.160000e+11"," 7.460000e+01"
"X1997M04","-3.710000e+01","-3.110000e+01","-2.310000e+01","-3.900000e+01","-8.200000e+00"," 1.590000e+01","-2.780000e+01","-4.300000e+00","-2.100000e+00"," 8.000000e+00"," 1.000000e+00","-4.300000e+00","-5.300000e+00"," 1.350000e+01","-4.600000e+00"," 5.100000e+00"," 7.300000e+00"," 1.800000e+00","-2.010000e+01"," 9.198566e+01"," 9.631857e+01"," 1.141907e+00","-2.428519e-01"," 6.541328e-01"," 3.641595e-02","-5.342625e-01"," 6.548257e-01"," 2.101554e-01"," 1.126055e-01"," 1.959198e-01","-2.000000e-01"," 1.000000e-01"," 5.000000e-01"," 3.000000e-01"," 2.000000e-01"," 0.000000e+00"," 0.000000e+00","-1.000000e-01","-5.000000e-01"," 1.000000e-01"," 4.000000e-01"," 2.000000e-01","-6.000000e-01"," 2.000000e-01"," 1.000000e-01"," 0.000000e+00","-6.300000e+00"," 5.200000e+00"," 1.200000e+00"," 5.570000e+00"," 6.952909e+00"," 5.600000e+00"," 4.110000e+02"," 1.065000e+03"," 1.476000e+03"," 4.490300e+04"," 2.699192e+03"," 1.006068e+02"," 9.948623e+01"," 4.501769e+01"," 9.547313e+01"," 9.955874e+01"," 9.964203e+01"," 4.320000e+01"," 2.140000e+01"," 2.520000e+01"," 1.191348e-01"," 8.838076e+01","-5.607802e-01"," 3.248800e+02"," 1.238737e+02"," 1.725785e+01"," 1.141880e+02","-3.108093e+00"," 7.789417e-01"," 2.283575e+00"," 9.192697e+00"," 1.070468e+01","-1.511980e+00"," 7.500000e+00"," 4.200000e+00"," 3.500000e+00"," 3.008100e+02"," 1.970000e+01"," 6.950000e+00"," 2.401009e+00"," 5.871630e+01"," 7.890000e+01"," 1.160000e+11"," 7.482000e+01"
"X1997M05","-1.940000e+01","-1.780000e+01","-1.360000e+01","-2.200000e+01","-7.200000e+00"," 2.050000e+01","-2.000000e+01","-1.800000e+00"," 3.600000e+00"," 5.900000e+00"," 6.000000e+00","-4.000000e-01","-5.100000e+00"," 1.190000e+01","-2.500000e+00"," 1.330000e+01"," 7.600000e+00"," 5.000000e-01","-1.980000e+01"," 9.192978e+01"," 9.595721e+01"," 1.154386e+00"," 5.671664e-02"," 4.366621e-01"," 1.456130e-01"," 1.826256e-01"," 4.356596e-01"," 1.784122e-01"," 2.137024e-01"," 2.479632e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01"," 2.000000e-01"," 1.000000e-01"," 0.000000e+00"," 5.000000e-01"," 0.000000e+00"," 1.000000e-01"," 2.000000e-01"," 2.000000e-01"," 2.000000e-01"," 3.000000e-01"," 1.000000e-01","-6.200000e+00"," 4.800000e+00","-2.500000e+00"," 5.270000e+00"," 6.614421e+00"," 5.470000e+00"," 4.070000e+02"," 1.050000e+03"," 1.457000e+03"," 4.535400e+04"," 2.638519e+03"," 1.007259e+02"," 9.946585e+01"," 5.063900e+01"," 9.437206e+01"," 9.978483e+01"," 9.968156e+01"," 4.240000e+01"," 2.120000e+01"," 2.490000e+01"," 0.000000e+00"," 8.941784e+01","-6.127011e-01"," 3.160910e+02"," 1.286166e+02","-1.223610e+01"," 1.216291e+02","-1.153276e+00","-4.264392e-01"," 1.248689e+01"," 8.685586e+00"," 9.792165e+00","-1.106580e+00"," 8.300000e+00"," 4.300000e+00"," 4.000000e+00"," 3.015600e+02"," 2.082000e+01"," 6.610000e+00"," 1.971770e+00"," 5.937041e+01"," 7.960000e+01"," 1.160000e+11"," 7.504000e+01"
"X1997M06","-1.930000e+01","-3.260000e+01","-5.310000e+01","-1.200000e+01","-4.200000e+00"," 1.960000e+01","-2.120000e+01","-2.100000e+00"," 1.800000e+00"," 4.200000e+00"," 4.800000e+00","-1.000000e-01","-4.800000e+00"," 9.800000e+00","-2.200000e+00"," 1.160000e+01"," 1.390000e+01"," 9.000000e-01","-1.410000e+01"," 9.128584e+01"," 9.729685e+01"," 1.129262e+00","-4.002763e-01"," 3.707850e-01","-3.305538e-03","-6.268877e-02"," 3.704507e-01"," 1.639072e-01"," 2.532540e-01"," 2.713781e-01","-4.000000e-01","-1.000000e-01"," 0.000000e+00"," 4.000000e-01"," 1.000000e-01","-4.000000e-01"," 0.000000e+00"," 0.000000e+00"," 4.000000e-01"," 1.000000e-01"," 2.000000e-01","-1.000000e-01","-1.000000e-01"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00","-2.000000e+00"," 8.000000e+00","-2.500000e+00"," 5.210000e+00"," 6.467381e+00"," 5.340000e+00"," 4.130000e+02"," 1.029000e+03"," 1.442000e+03"," 5.045800e+04"," 2.614285e+03"," 1.008339e+02"," 9.943163e+01"," 5.363197e+01"," 9.442649e+01"," 1.000111e+02"," 9.972846e+01"," 4.290000e+01"," 2.140000e+01"," 2.510000e+01"," 0.000000e+00"," 8.743534e+01"," 9.747022e-01"," 3.095860e+02"," 1.297326e+02"," 4.877461e+00"," 1.290703e+02"," 5.767074e-02","-2.141328e-01"," 5.910412e+00"," 8.700421e+00"," 9.888334e+00","-1.187914e+00"," 9.300000e+00"," 4.500000e+00"," 4.400000e+00"," 2.968900e+02"," 1.926000e+01"," 6.470000e+00"," 1.542532e+00"," 6.002452e+01"," 8.030000e+01"," 1.160000e+11"," 7.526000e+01"
"X1997M07","-3.930000e+01","-7.100000e+00"," 8.000000e-01","-1.500000e+01","-5.200000e+00"," 1.910000e+01","-2.450000e+01","-3.000000e+00"," 5.000000e-01"," 8.600000e+00"," 3.500000e+00"," 2.600000e+00"," 1.600000e+00"," 5.500000e+00"," 5.000000e-01"," 1.290000e+01"," 1.040000e+01"," 3.600000e+00","-1.330000e+01"," 9.047783e+01"," 1.006424e+02"," 1.076018e+00","-1.094452e-01"," 4.244654e-01"," 1.834099e-01"," 7.593371e-02"," 4.241926e-01"," 3.204688e-01"," 7.195039e-01"," 6.737899e-01","-1.000000e-01"," 0.000000e+00"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01","-1.000000e-01","-3.000000e-01"," 2.600000e+00"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01"," 4.000000e-01"," 8.000000e-01"," 2.000000e-01","-3.100000e+00"," 9.200000e+00","-2.400000e+00"," 5.270000e+00"," 6.212136e+00"," 5.340000e+00"," 3.950000e+02"," 9.920000e+02"," 1.387000e+03"," 4.818200e+04"," 2.519688e+03"," 1.008899e+02"," 9.937743e+01"," 5.682300e+01"," 9.933161e+01"," 1.002211e+02"," 9.978099e+01"," 4.230000e+01"," 2.140000e+01"," 2.510000e+01"," 2.408533e-01"," 8.687318e+01"," 1.024879e+00"," 3.043840e+02"," 1.325226e+02"," 4.695922e-01"," 1.315056e+02"," 5.194648e+00"," 4.828326e-01"," 5.949854e+00"," 8.323902e+00"," 9.506386e+00","-1.182484e+00"," 9.600000e+00"," 4.400000e+00"," 4.600000e+00"," 3.052300e+02"," 1.966000e+01"," 6.210000e+00"," 1.502206e+00"," 5.996767e+01"," 8.026667e+01"," 1.160000e+11"," 7.538667e+01"
"X1997M08","-1.390000e+01","-3.720000e+01","-3.330000e+01","-4.100000e+01","-2.000000e-01"," 2.620000e+01","-2.520000e+01","-7.000000e-01"," 9.000000e-01"," 1.440000e+01"," 3.100000e+00"," 3.000000e+00"," 1.900000e+00"," 3.900000e+00"," 2.500000e+00"," 1.050000e+01"," 1.270000e+01"," 5.600000e+00","-1.010000e+01"," 9.028617e+01"," 1.036669e+02"," 1.095818e+00"," 5.197783e-01"," 2.755298e-01"," 4.411889e-01"," 2.328247e+00"," 2.751026e-01"," 2.265694e-01"," 4.630785e-01"," 4.340521e-01"," 5.000000e-01","-1.000000e-01","-1.000000e-01"," 6.000000e-01","-1.000000e-01"," 2.000000e-01"," 9.000000e-01"," 0.000000e+00"," 1.300000e+00"," 0.000000e+00"," 3.000000e-01","-1.000000e-01"," 2.300000e+00"," 2.000000e-01"," 5.000000e-01"," 5.000000e-01","-1.600000e+00"," 1.060000e+01","-5.000000e-01"," 5.340000e+00"," 6.304900e+00"," 5.490000e+00"," 3.950000e+02"," 9.920000e+02"," 1.386000e+03"," 5.022800e+04"," 2.491577e+03"," 1.008931e+02"," 9.929606e+01"," 5.440937e+01"," 1.016833e+02"," 1.004144e+02"," 9.983667e+01"," 4.170000e+01"," 2.130000e+01"," 2.500000e+01"," 3.589817e-01"," 9.094641e+01"," 1.766724e+00"," 3.265530e+02"," 8.007153e+01"," 3.705027e-01"," 4.857048e+01"," 2.367558e+00"," 1.161239e+00","-4.247626e+00"," 5.189367e+00"," 6.322584e+00","-1.133218e+00"," 9.200000e+00"," 4.300000e+00"," 4.100000e+00"," 2.984500e+02"," 1.995000e+01"," 6.310000e+00"," 1.461879e+00"," 5.991082e+01"," 8.023333e+01"," 1.160000e+11"," 7.551333e+01"
